Individual_ID,Scientific_Name,Plant_Nickname,Patch,Patch_Size,Shade_Status,Wild,Watered,Fertilized,Gender,Planting_Date,Plant_Comments,Plant_Registration_Date,Death_Date_Observed,Last_Date_Observed_Alive,Death_Reason,Death_Comments,Plant_Image_URL,Plant_Image_Upload_Date,
"46125","Syringa chinensis","cloned lilac-2 Heirloom","","","Mostly sun","0","","","","--","131421*2Lilac Garden","2013-05-29","","","","","",""
"53593","Amorpha canescens","leadplant-1","","","","","","","","--","","2013-11-05","","","","","",""
"53595","Yucca glauca","soapweed yucca-1","","","","","","","","--","","2013-11-05","","","","","",""
"53597","Acer negundo","boxelder-1","","","","","","","","--","","2013-11-05","","","","","",""
"53600","Populus tremuloides","quaking aspen-1","","","","","","","","--","","2013-11-05","","","","","",""
"53602","Syringa vulgaris","common lilac-1","","","","","","","","--","","2013-11-05","","","","","",""
"53603","Yucca glauca","soapweed yucca-1","","","","","","","","--","","2013-11-05","","","","","",""
"53604","Amorpha canescens","leadplant-1","","","","","","","","--","","2013-11-05","","","","","",""
"59494","Syringa vulgaris","common lilac-SW Corner 1","","","Half shade","0","1","1","","1970--","","2013-11-20","","","","","",""
"59495","Syringa vulgaris","common lilac-NW Corner 2","","","Half shade","0","1","1","","1970--","","2013-11-20","","","","","",""
"63496","Bouteloua gracilis","blue grama-1","","","Mostly sun","0","1","1","","--","blue grama-1","2014-02-12","","","","","",""
"63497","Bouteloua gracilis","blue grama-2","","","Mostly sun","0","1","1","","--","blue grama-2","2014-02-12","","","","","",""
"63498","Bouteloua gracilis","blue grama-3","","","Mostly sun","0","1","1","","--","blue grama-3","2014-02-12","","","","","",""
"63500","Pinus ponderosa","ponderosa pine-1","","","Mostly sun","0","1","1","","--","ponderosa pine-1formerly ponderosa pine-PBB","2014-02-12","","","","","",""
"63501","Pinus ponderosa","ponderosa pine-3","","","Mostly sun","0","1","1","","--","ponderosa pine-3","2014-02-12","","","","","",""
"63502","Populus tremuloides","quaking aspen-1","","","Mostly sun","0","1","1","","--","quaking aspen-1","2014-02-12","","","","","",""
"63503","Populus tremuloides","quaking aspen-2","","","Mostly sun","0","1","1","","--","quaking aspen-2","2014-02-12","","","","","",""
"63504","Populus tremuloides","quaking aspen-3","","","Mostly sun","0","1","1","","--","quaking aspen-3","2014-02-12","","","","","",""
"63508","Amorpha canescens","leadplant-2","","","Mostly sun","0","1","1","","--","leadplant-2","2014-02-12","","","","","",""
"63509","Amorpha canescens","leadplant-3","","","Mostly sun","0","1","1","","--","leadplant-3","2014-02-12","","","","","",""
"63510","Yucca glauca","soapweed yucca-2","","","Mostly sun","0","1","1","","--","soapweed yucca-2","2014-02-12","","","","","",""
"63511","Yucca glauca","soapweed yucca-3","","","Mostly sun","0","1","1","","--","soapweed yucca-3","2014-02-12","","","","","",""
"63512","Acer negundo","boxelder-2","","","","","","","","--","boxelder-2","2014-02-12","","","","","",""
"63513","Acer negundo","boxelder-3","","","","","","","","--","boxelder-3","2014-02-12","","","","","",""
"63514","Acer negundo","boxelder-4","","","","","","","","--","boxelder-4","2014-02-12","","","","","",""
"63515","Acer negundo","boxelder-5","","","","","","","","--","boxelder-5","2014-02-12","","","","","",""
"63518","Populus tremuloides","quaking aspen-2","","","","","","","","--","quaking aspen-2","2014-02-12","","","","","",""
"63523","Syringa vulgaris","common lilac-2","","","","","","","","--","common lilac-2","2014-02-12","","","","","",""
"63524","Syringa vulgaris","common lilac-3","","","","","","","","--","common lilac-3","2014-02-12","","","","","",""
"63525","Yucca glauca","soapweed yucca-2","","","","","","","","--","soapweed yucca-2","2014-02-12","","","","","",""
"63526","Amorpha canescens","leadplant-2","","","","","","","","--","leadplant-2","2014-02-12","","","","","",""
"63896","Prunus serrulata","Prunus serrulata","","","Mostly sun","0","1","1","","--","","2014-02-20","","","","","",""
