"id","project_id","quality","observer","year","doy","sp_sciname","sp_local_id","phase_id","BBCH_code","BBCH_subcode","latitude","longitude"
"64485","0","1","64","2014","300","Betula pendula","6157","83","94","33","59.8414","17.6034"
"64498","0","1","2822","2014","300","Fraxinus excelsior","8466","96","97","-1","58.3007","11.9615"
"64499","0","1","2822","2014","300","Populus tremula","6074","96","97","-1","58.3007","11.9615"
"64500","0","1","2822","2014","300","Quercus robur","6168","85","94","95","58.3007","11.9615"
"64500","0","1","2822","2014","300","Quercus robur","6168","94","95","50","58.3007","11.9615"
"64501","0","1","2822","2014","300","Corylus avellana","6163","85","94","95","58.3007","11.9615"
"64501","0","1","2822","2014","300","Corylus avellana","6163","95","97","95","58.3007","11.9615"
"64502","0","1","2822","2014","300","Alnus glutinosa","6148","81","92","-1","58.3007","11.9615"
"64502","0","1","2822","2014","300","Alnus glutinosa","6148","94","95","50","58.3007","11.9615"
"64503","0","1","2822","2014","300","Acer platanoides","8026","96","97","-1","58.3007","11.9615"
"64504","0","1","2822","2014","300","Viburnum opulus","9144","96","97","-1","58.3007","11.9615"
"64505","0","1","2822","2014","300","Sorbus aucuparia","7589","96","97","-1","58.3007","11.9615"
"64506","0","1","2822","2014","300","Prunus spinosa","7437","85","94","95","58.3007","11.9615"
"64506","0","1","2822","2014","300","Prunus spinosa","7437","95","97","95","58.3007","11.9615"
"64507","0","1","2822","2014","300","Salix caprea","6089","85","94","95","58.3007","11.9615"
"64507","0","1","2822","2014","300","Salix caprea","6089","95","97","95","58.3007","11.9615"
"64516","1","1","2486","2014","300","Fagus sylvatica","6165","95","97","95","57.6548","12.0291"
"64517","1","1","2486","2014","300","Populus tremula","6074","95","97","95","57.6386","12.0457"
"64518","1","1","2026","2014","300","Betula pendula","6157","96","97","-1","57.8228","13.2644"
"64519","1","1","2026","2014","300","Quercus robur","6168","96","97","-1","57.8228","13.2644"
"64522","1","1","2026","2014","300","Viburnum opulus","9144","96","97","-1","57.8228","13.2644"
"64548","1","1","233","2014","300","Fagus sylvatica","6165","96","97","-1","58.8086","15.1207"
"64549","1","1","233","2014","300","Prunus avium","7423","95","97","95","58.8079","15.1198"
"64550","1","1","233","2014","300","Aesculus hippocastanum","8034","96","97","-1","58.8075","15.1205"
"64551","1","1","233","2014","300","Quercus robur","6168","93","95","33","58.8059","15.1252"
"64552","1","1","233","2014","300","Quercus robur","6168","95","97","95","58.8058","15.1252"
"64553","1","1","233","2014","300","Betula pendula","6157","96","97","-1","58.8058","15.1269"
"64600","1","1","1378","2014","300","Fagus sylvatica","6165","85","94","95","59.4671","16.1887"
"64711","1","1","2043","2014","300","Corylus avellana","6163","93","95","33","57.0007","14.0276"
"64795","1","1","2456","2014","300","Sorbus aucuparia","7589","96","97","-1","59.3415","18.5954"
"64426","1","1","275","2014","299","Quercus robur","6168","94","95","50","59.1817","16.3336"
"64427","1","1","275","2014","299","Acer platanoides","8026","95","97","95","59.1817","16.3336"
"64428","1","1","275","2014","299","Betula pendula","6157","95","97","95","59.1817","16.3336"
"64429","1","1","275","2014","299","Populus tremula","6074","95","97","95","59.1817","16.3336"
"64448","1","1","2810","2014","299","Prunus padus","7432","96","97","-1","59.433","17.2949"
"64449","1","1","2810","2014","299","Sorbus aucuparia","7589","96","97","-1","59.433","17.2949"
"64450","1","1","2810","2014","299","Viburnum opulus","9144","96","97","-1","59.433","17.2949"
"64451","1","1","418","2014","299","Betula pendula","6157","96","97","-1","58.3821","13.472"
"64452","1","1","418","2014","299","Alnus glutinosa","6148","96","97","-1","58.3822","13.4644"
"64453","1","1","418","2014","299","Corylus avellana","6163","85","94","95","58.3821","13.472"
"64454","1","1","233","2014","299","Ulmus glabra","6170","96","97","-1","58.805","15.1282"
"64455","1","1","233","2014","299","Salix caprea","6089","94","95","50","58.805","15.1282"
"64456","1","1","233","2014","299","Salix caprea","6089","85","94","95","58.805","15.1282"
"64463","1","1","1116","2014","299","Tilia cordata","8095","93","95","33","57.125","18.337"
"64467","1","1","1116","2014","299","Fagus sylvatica","6165","93","95","33","57.1158","18.327"
"64468","1","1","1116","2014","299","Quercus robur","6168","93","95","33","57.125","18.337"
"64470","1","1","1116","2014","299","Aesculus hippocastanum","8034","83","94","33","57.125","18.337"
"64694","1","1","1164","2014","299","Acer platanoides","8026","96","97","-1","57.5742","14.6455"
"64809","1","1","2679","2014","299","Syringa vulgaris","8472","83","94","33","55.6043","14.1006"
"65252","0","1","85","2014","299","Salix caprea","6089","85","94","95","59.3241","18.1436"
"65254","0","1","85","2014","299","Fraxinus excelsior","8466","85","94","95","59.3271","18.1453"
"65256","0","1","85","2014","299","Quercus robur","6168","85","94","95","59.325","18.1445"
"64391","1","1","403","2014","298","Ulmus glabra","6170","85","94","95","58.1503","16.6039"
"64391","1","1","403","2014","298","Ulmus glabra","6170","95","97","95","58.1503","16.6039"
"64392","1","1","403","2014","298","Tilia cordata","8095","84","94","50","58.1503","16.6039"
"64392","1","1","403","2014","298","Tilia cordata","8095","93","95","33","58.1503","16.6039"
"64393","1","1","403","2014","298","Salix caprea","6089","85","94","95","58.1503","16.6039"
"64393","1","1","403","2014","298","Salix caprea","6089","94","95","50","58.1503","16.6039"
"64394","1","1","2494","2014","298","Betula pendula","6157","85","94","95","56.028","14.1464"
"64395","1","1","2494","2014","298","Salix caprea","6089","92","93","1","56.0284","14.1463"
"64396","1","1","2494","2014","298","Salix caprea","6089","84","94","50","56.0284","14.1463"
"64399","1","1","2592","2014","298","Prunus avium","7423","93","95","33","57.3497","12.1146"
"64400","1","1","2592","2014","298","Corylus avellana","6163","94","95","50","57.3497","12.1146"
"64401","1","1","2592","2014","298","Aesculus hippocastanum","8034","84","94","50","57.3497","12.1146"
"64401","1","1","2592","2014","298","Aesculus hippocastanum","8034","95","97","95","57.3497","12.1146"
"64402","1","1","2592","2014","298","Corylus avellana","6163","85","94","95","57.3497","12.1146"
"64415","1","1","1578","2014","298","Ulmus glabra","6170","96","97","-1","57.7162","14.8072"
"64416","1","1","1578","2014","298","Tilia cordata","8095","94","95","50","57.7162","14.8072"
"64417","1","1","1578","2014","298","Quercus robur","6168","96","97","-1","57.7162","14.8072"
"64418","1","1","1578","2014","298","Larix decidua","6001","84","94","50","57.7162","14.8072"
"64437","1","1","1686","2014","298","Betula pubescens","6158","96","97","-1","59.1083","15.4248"
"64438","1","1","1686","2014","298","Alnus incana","6149","96","97","-1","59.1083","15.4248"
"64443","1","1","2810","2014","298","Quercus robur","6168","84","94","50","59.433","17.2949"
"64443","1","1","2810","2014","298","Quercus robur","6168","94","95","50","59.433","17.2949"
"64444","1","1","2810","2014","298","Corylus avellana","6163","84","94","50","59.433","17.2949"
"64444","1","1","2810","2014","298","Corylus avellana","6163","95","97","95","59.433","17.2949"
"64445","1","1","2810","2014","298","Alnus glutinosa","6148","94","95","50","59.433","17.2949"
"64446","1","1","2810","2014","298","Syringa vulgaris","8472","96","97","-1","59.433","17.2949"
"64447","1","1","2810","2014","298","Betula pendula","6157","84","94","50","59.433","17.2949"
"64447","1","1","2810","2014","298","Betula pendula","6157","95","97","95","59.433","17.2949"
"64472","1","1","1808","2014","298","Sorbus aucuparia","7589","96","97","-1","60.0446","14.7601"
"64495","1","1","1922","2014","298","Cichorium intybus var. intybus","9423","54","65","50","55.549","13.0047"
"64496","1","1","1922","2014","298","Aesculus hippocastanum","8034","84","94","50","55.5506","13.0053"
"64496","1","1","1922","2014","298","Aesculus hippocastanum","8034","94","95","50","55.5506","13.0053"
"64497","1","1","1922","2014","298","Tilia cordata","8095","84","94","50","55.5506","13.0053"
"64497","1","1","1922","2014","298","Tilia cordata","8095","95","97","95","55.5506","13.0053"
"64508","1","1","1922","2014","298","Fraxinus excelsior","8466","96","97","-1","55.5504","13.0054"
"64509","1","1","1922","2014","298","Acer platanoides","8026","85","94","95","55.5504","13.0054"
"64509","1","1","1922","2014","298","Acer platanoides","8026","92","93","1","55.5504","13.0054"
"64510","1","1","1922","2014","298","Fraxinus excelsior","8466","82","92","1","55.5496","13.0046"
"64510","1","1","1922","2014","298","Fraxinus excelsior","8466","92","93","1","55.5496","13.0046"
"64511","1","1","1922","2014","298","Fagus sylvatica","6165","82","92","1","55.5493","13.005"
"64512","1","1","1922","2014","298","Acer platanoides","8026","84","94","50","55.5494","13.005"
"64512","1","1","1922","2014","298","Acer platanoides","8026","95","97","95","55.5494","13.005"
"64513","1","1","1922","2014","298","Fagus sylvatica","6165","82","92","1","55.5491","13.0043"
"64513","1","1","1922","2014","298","Fagus sylvatica","6165","92","93","1","55.5491","13.0043"
"64514","1","1","1922","2014","298","Solidago virgaurea","9701","56","69","-1","55.549","13.0047"
"64514","1","1","1922","2014","298","Solidago virgaurea","9701","73","89","10","55.549","13.0047"
"64515","1","1","1922","2014","298","Solidago virgaurea","9701","56","69","-1","55.5511","13.002"
"64515","1","1","1922","2014","298","Solidago virgaurea","9701","73","89","10","55.5511","13.002"
"64584","1","1","2043","2014","298","Syringa vulgaris","8472","93","95","33","57.0007","14.0276"
"64667","1","1","2058","2014","298","Populus tremula","6074","95","97","95","56.9092","12.4344"
"64810","1","1","2679","2014","298","Syringa vulgaris","8472","83","94","33","55.6043","14.1006"
"64986","1","1","2227","2014","298","Alnus glutinosa","6148","93","95","33","57.3211","17.0142"
"65080","1","1","2542","2014","298","Ulmus glabra","6170","83","94","33","58.485","15.0344"
"64362","1","1","403","2014","297","Corylus avellana","6163","95","97","95","58.1503","16.6039"
"64363","1","1","403","2014","297","Salix caprea","6089","85","94","95","58.1503","16.6039"
"64363","1","1","403","2014","297","Salix caprea","6089","94","95","50","58.1503","16.6039"
"64364","1","1","403","2014","297","Alnus glutinosa","6148","83","94","33","58.1503","16.6039"
"64364","1","1","403","2014","297","Alnus glutinosa","6148","94","95","50","58.1503","16.6039"
"64365","1","1","2043","2014","297","Populus tremula","6074","93","95","33","57.0007","14.0276"
"64366","1","1","2530","2014","297","Populus tremula","6074","84","94","50","58.3848","15.432"
"64366","1","1","2530","2014","297","Populus tremula","6074","94","95","50","58.3848","15.432"
"64367","1","1","2530","2014","297","Betula pendula","6157","95","97","95","58.3837","15.4371"
"64373","1","1","1097","2014","297","Betula pendula","6157","95","97","95","56.8594","16.3951"
"64374","1","1","1097","2014","297","Prunus spinosa","7437","95","97","95","56.8594","16.3951"
"64375","1","1","1097","2014","297","Alnus glutinosa","6148","95","97","95","56.8594","16.3951"
"64376","1","1","1097","2014","297","Quercus robur","6168","95","97","95","56.8594","16.3951"
"64377","1","1","1097","2014","297","Syringa vulgaris","8472","95","97","95","56.8594","16.3951"
"64379","1","1","2439","2014","297","Quercus robur","6168","95","97","95","59.8984","18.353"
"64383","1","1","1824","2014","297","Ulmus glabra","6170","96","97","-1","59.1256","15.1534"
"64384","1","1","1824","2014","297","Populus tremula","6074","96","97","-1","59.1256","15.1534"
"64385","1","1","1824","2014","297","Corylus avellana","6163","96","97","-1","59.1265","15.1526"
"64386","1","1","1824","2014","297","Prunus padus","7432","96","97","-1","59.1265","15.1526"
"64387","1","1","1824","2014","297","Tilia cordata","8095","83","94","33","59.1266","15.1502"
"64388","1","1","1824","2014","297","Acer platanoides","8026","96","97","-1","59.1266","15.1502"
"64389","1","1","1824","2014","297","Salix caprea","6089","96","97","-1","59.1272","15.1555"
"64390","1","1","1824","2014","297","Betula pendula","6157","96","97","-1","59.1272","15.1555"
"64398","1","1","2592","2014","297","Betula pendula/pubescens","10758","95","97","95","57.3497","12.1146"
"64412","0","0","3589","2014","297","Viburnum opulus","9144","96","97","-1","59.5573","14.4869"
"64413","1","1","1835","2014","297","Acer platanoides","8026","96","97","-1","56.2131","14.0346"
"64414","1","1","1835","2014","297","Betula pendula/pubescens","10758","96","97","-1","56.2131","14.0346"
"64436","1","1","1686","2014","297","Ulmus glabra","6170","96","97","-1","59.1083","15.4248"
"64462","1","1","1668","2014","297","Quercus robur","6168","93","95","33","59.7769","15.4076"
"64466","1","1","1116","2014","297","Ulmus glabra","6170","93","95","33","57.125","18.337"
"64469","1","1","1116","2014","297","Corylus avellana","6163","93","95","33","57.125","18.337"
"64493","1","1","96","2014","297","Tilia x europaea","8098","83","94","33","56.6579","12.7971"
"64494","1","1","96","2014","297","Quercus robur","6168","83","94","33","56.6581","12.7919"
"64558","1","1","2853","2014","297","Salix caprea","6089","83","94","33","58.7431","11.1931"
"64337","1","1","1668","2014","296","Corylus avellana","6163","95","97","95","59.7769","15.4076"
"64340","1","1","1378","2014","296","Ulmus glabra ssp. glabra","6171","85","94","95","59.4742","16.1872"
"64341","1","1","1378","2014","296","Ulmus glabra ssp. glabra","6171","93","95","33","59.4742","16.1872"
"64342","1","1","1758","2014","296","Populus tremula","6074","96","97","-1","59.5561","14.4876"
"64343","1","1","1526","2014","296","Alnus glutinosa","6148","93","95","33","57.1598","14.7652"
"64344","1","1","2026","2014","296","Viburnum opulus","9144","95","97","95","57.8228","13.2644"
"64345","1","1","2026","2014","296","Alnus glutinosa","6148","95","97","95","57.8233","13.2612"
"64347","1","1","2026","2014","296","Syringa vulgaris","8472","95","97","95","57.8228","13.2644"
"64348","0","1","2822","2014","296","Corylus avellana","6163","84","94","50","58.3007","11.9615"
"64348","0","1","2822","2014","296","Corylus avellana","6163","94","95","50","58.3007","11.9615"
"64349","0","1","2822","2014","296","Acer platanoides","8026","84","94","50","58.3007","11.9615"
"64349","0","1","2822","2014","296","Acer platanoides","8026","95","97","95","58.3007","11.9615"
"64350","0","1","2822","2014","296","Betula pendula","6157","85","94","95","58.3007","11.9615"
"64350","0","1","2822","2014","296","Betula pendula","6157","95","97","95","58.3007","11.9615"
